city,name,business_id,longitude,is_open,stars,latitude,categories,UmbrellaTermCategory
las vegas,Robert's Florist,HVyPxjL9R-hSFek2l-bGRQ,-115.21932920000002,0,4.0,36.143339700000006,"Shopping, Florists, Flowers & Gifts","Florist,Shopping"
las vegas,The B Lounge,GutGxr0snLHD0uNPpJ7ypA,-115.1534625,1,2.0,36.085792,"Bars, Nightlife, Sports Bars","Restaurant-Pub,Outdoor Activities,Entertainment"
las vegas,KFC,YYRP-b61hjDljhWBfmUlDg,-115.066,1,2.0,36.1139,"Restaurants, Chicken Wings, Fast Food, Chicken Shop","Grocery,Restaurant"
las vegas,Miller and Turner,qKTDSovvU_IjjRIOwqLiyw,-115.27210559999999,0,2.0,36.05842,"Health & Medical, Doctors, Obstetricians & Gynecologists","Hospital-Gynaecology,Hospital,Health & Wellness"
las vegas,O48 Realty,S2LqXZ7wud605uGgzuZvmg,-115.28005,0,2.5,36.093421899999996,"Real Estate, Home Services, Property Management, Real Estate Agents, Real Estate Services","Home Finishings,Service,Real Estate"
las vegas,WSS,soL5_ShFL6wVDUtlPiY9mA,-115.2003896,1,2.0,36.1589768,"Shoe Stores, Shopping, Fashion",Shopping
las vegas,Aquatic Treasures,oJ7mF-fW8GuEoUZ8BSA37Q,-115.25202150000001,1,4.5,36.2195958,"Pet Services, Shopping, Aquariums, Restaurants, Pets, Pet Stores, Active Life, Seafood, Aquarium Services, Hobby Shops, Local Fish Stores","Outdoor Actitivties,Grocery,Shopping,Outdoor Activities,Service,Restaurant,Entertainment,Pet Services"
las vegas,Matrix Wireless,0RcCxVaPVWZQWAWeP3Ym_w,-115.1909031,1,3.5,36.1366898,"Shopping, Electronics Repair, Local Services, Mobile Phones","Repair,Shopping,Service"
las vegas,The Salvation Army,L7mi_rQ0nlqrI-Z5EwK-aA,-115.19354479999998,0,3.5,36.158527899999996,"Shopping, Thrift Stores","Thrift stores,Shopping"
las vegas,Las Vegas Shotokan Karate,C8lOiOcwHLJFUuY4JT9H2w,-115.1776436,1,5.0,36.144184100000004,"Karate, Fitness & Instruction, Martial Arts, Active Life","Fitness-Karate,Health & Wellness,Outdoor Activities,Fitness"
las vegas,Todd English P.U.B.,dn_ipqbm7_jUz5X3rDez_A,-115.174085,0,3.5,36.10831760000001,"Beer, Wine & Spirits, British, Nightlife, Bars, Restaurants, Gastropubs, Food","Restaurant-Pub,Restaurant,Entertainment,Restaurants-Pubs"
las vegas,Saint Laurent,IW0dyK_nRpvgJsQ9yla_cg,-115.17358300000001,1,4.0,36.108808200000006,"Fashion, Shopping, Formal Wear, Men's Clothing, Leather Goods, Women's Clothing","Shopping-Women's,Shopping"
las vegas,ICON Realty,sEyX6x0byzYiMXtQLOc-5w,-115.2914696,1,5.0,36.1437742,"Real Estate Agents, Home Services, Real Estate, Real Estate Services","Home Finishings,Real Estate"
las vegas,H & M Unlimited,HGkw2jIdChZBDeg3i9zctA,-115.12803999999998,1,3.0,36.009004,"Contractors, Handyman, Home Services","Home Finishings,Service"
las vegas,Ozzie's,rVjPKBRVMFNgFWFCjbIMag,-115.2093936,0,4.0,36.1263992,"Nightlife, Bars","Restaurant-Pub,Entertainment"
las vegas,Pyramid Cafe,ZosrzTfiiPhbURA04AQTUA,-115.175830263,1,3.0,36.0953641961,"Diners, Sandwiches, Restaurants, Burgers","Restaurant-Burgers,Restaurant"
las vegas,Vanity Nightclub,nEAoUNf1HrXAWidrwocozg,-115.15387140000001,1,3.5,36.1100828,"Lounges, Bars, Dance Clubs, Nightlife","Restaurant-Pub,Airport,Outdoor Activities,Entertainment"
las vegas,Checkers,qrjRRBOUmN7MFxBQNuJZIA,-115.15248934899999,1,2.0,36.1075972875,"Hot Dogs, Fast Food, Restaurants, Burgers","Restaurant-Burgers,Restaurant,Restaurants"
las vegas,Yagyu Ramen,5yZ1XmDcOEsElDeb9PlPDQ,-115.19763049999999,0,4.0,36.125929299999996,"Restaurants, Japanese, Ramen",Restaurant
las vegas,Office Furniture Concepts,e2pAwsexr0mk3dMMIuv9Og,-115.1978,1,4.5,36.1003169,"Home & Garden, Furniture Stores, Office Equipment, Shopping","Home Finishings,Shopping,Service-Equipment"
las vegas,Lucio Ristorante,joykx2LTxkBKvh-fEk4aKw,-115.2217331,0,2.0,36.114779,"Italian, Restaurants",Restaurant
las vegas,Fremont Medical Centers,JT9XHFJiE3zbBZ4e2qy24w,-115.194943,1,3.0,36.101455,"Health & Medical, Doctors, Internal Medicine, Family Practice","Hospital,Health & Wellness,Family"
las vegas,Identity Fashion Boutique,xaF6q238K-ueSAyLBIFizA,-115.117173,1,3.5,36.0174059,"Shopping, Women's Clothing, Fashion","Shopping-Women's,Shopping"
las vegas,Panda Express,FbayoQWK77lRJ7Luo2WKlA,-115.14319706,0,2.0,36.1658210754,"Event Planning & Services, Caterers, Chinese, Restaurants","Service,Restaurant"
las vegas,T-Mobile,LYJeRk_33ekkitIV2jsmMw,-115.206399858,1,3.0,36.1561375911,"Shopping, Mobile Phones",Shopping
las vegas,"Kayvan  Khiabani, MD",MGr2dOS-kL_snacd8fsDQg,-115.1829873,0,3.0,36.1462673,"Doctors, Health & Medical","Hospital,Health & Wellness"
las vegas,Playa Papagayos,2QznyHGF0PuiYkrl5RU66A,-115.206984915,1,4.5,36.1461525047,"Seafood, Restaurants, Bars, Nightlife, Beer Bar, Mexican","Restaurant-Pub,Grocery,Entertainment,Restaurant"
las vegas,Charlie's Market Buffet,3Nx9NCzMTXC6jFgdk2mDGg,-115.0755858,1,2.5,36.1240958,"Restaurants, Buffets, Burgers, Delis, Breakfast & Brunch, Salad, Seafood","Restaurant-Burgers,Grocery,Restaurant"
las vegas,Finish Line,7088fJUmZpxsLOneIAeeqg,-115.1965118,1,3.5,36.1726548,"Sports Wear, Shoe Stores, Fashion, Women's Clothing, Sporting Goods, Shopping, Men's Clothing","Shopping-Women's,Shopping,Outdoor Activities,Shopping-Sports"
las vegas,Velvet Underground,K-VAzC7M63dP2JC5nwkxlA,-115.2055353,1,4.0,36.161457399999996,"Comic Books, Books, Mags, Music & Video, Shopping","Books,Shopping,Entertainment"
las vegas,German Bread Bakery,Izuc4hE7h053dLOHAW99OQ,-115.119204223,1,4.0,36.0211619061,"Pretzels, Food, Bakeries","Restaurant-Bakery,Restaurant"
las vegas,La Tapatia Market,-1uVyyy3UXNA9WoPucNniA,-115.116823465,1,5.0,36.0291100543,"Food, Meat Shops, Grocery, Seafood Markets, Fruits & Veggies, Butcher, Specialty Food","Grocery,Restaurant"
las vegas,Rendezvous Cafe,lYlVsbhDrglWDdhh7OTM2w,-115.24244329999999,0,4.5,36.2029728,Restaurants,Restaurant
las vegas,Jason's Deli,LPnbHWVedn2oX3WGkHOJSQ,-115.147894,1,3.5,36.174276899999995,"Salad, Delis, Restaurants, Event Planning & Services, Sandwiches, Caterers","Service,Restaurant"
las vegas,BBV Powersports,lzdKwCh-13zbWNqHLnYWlg,-115.1743054,1,5.0,36.1382329,"Automotive, Motorcycle Repair, Shopping, Motorcycle Dealers, Auto Loan Providers, Motorcycle Gear","Automobile,Shopping,Finance-Automobile,Repair-Motorcycle"
las vegas,Los Toritos Express,GH5gbLHw05toW6ePNIUzTw,-115.0477408,0,4.0,36.159948,"Mexican, Restaurants",Restaurant
las vegas,La Mojarra Loca,aF6cB7BtV3lXQhJoLuESGw,-115.07963590000001,1,4.0,36.1782316,"Seafood, Restaurants, Mexican","Grocery,Restaurant"
las vegas,Oasis Springs - Avenue5 Residential,P4l4CgT90FgppT5krYnNzw,-115.063465,0,2.0,36.171192,"Home Services, Apartments, Real Estate","Home Finishings,Real Estate"
north las vegas,Eclipse Flooring,eliibT0dK1Rx4MgZDhVETw,-115.13799324899999,1,2.5,36.2132166766,"Flooring, Home Services",Home Finishings
north las vegas,7-Eleven,7bpqrYxc8kJb-zkR376RbA,-115.12817122,1,5.0,36.217230528099996,"Food, Grocery, Coffee & Tea, Automotive, Convenience Stores, Gas Stations","Grocery,Shopping,Service,Restaurant,Automobile,Restaurant-Coffee"
las vegas,Wahoo's Fish Tacos,ibFdignja_hNpgCjDYP7Ug,-115.244947596,1,4.0,36.0708627333,"Seafood, Restaurants, Mexican, Gluten-Free","Grocery,Restaurant"
las vegas,ET smoke shop,FVl2LmaswJDkJ3IICM9MZg,-115.2065084,1,4.0,36.1560241,"Tobacco Shops, Shopping, Vape Shops, Jewelry","Leisure-Vape,Shopping,Repairs"
las vegas,Garnachas Mexican Street Food,HV2vPReKp0n0E6zgjsu4Mg,-115.19073345299999,0,4.5,36.1335902958,"Beer, Wine & Spirits, Restaurants, Food, Mexican","Restaurant-Pub,Restaurant,Restaurants-Pubs"
las vegas,Ace Hardware,xMUQzZl5U59sgxNkEPG81g,-115.20904750000001,0,4.0,36.2481868,"Home & Garden, Hardware Stores, Shopping","Home Finishings,Shopping"
las vegas,Gentle Dental Rancho,ZKpKyfGHMwzUglQR3XKRaw,-115.2348757,1,2.5,36.2412419,"General Dentistry, Dentists, Health & Medical, Oral Surgeons, Orthodontists","Hospital-Dentist,Medical,Hospital-Orthodontist,Health & Wellness,Hospital-Oral Surgery"
las vegas,Furnace Creek General Store,FaUk138U3lXk5EaTpI_37w,-116.866,1,3.5,36.4567,"Rest Stops, Shopping, Hotels & Travel, Hotels, Event Planning & Services, Shopping Centers","Travel,Shopping,Service"
las vegas,Putter's Bar & Grill,axmTTwzbbRt8u3ZWWXsMEw,-115.20739579999999,1,4.0,36.0852347,"Bars, Nightlife","Restaurant-Pub,Entertainment"
las vegas,Peking Express Chinese Restaurant,tzoUxh1HXllUijtAkO6w0Q,-115.06227050000001,0,2.5,36.175492999999996,"Cantonese, Restaurants, Chinese",Restaurant
las vegas,Ace Of Steaks,G8SFOD9TKCSic2o0hyKc0Q,-115.2217078,1,4.5,36.1426342,"Steakhouses, Restaurants, Kosher, Persian/Iranian",Restaurant
las vegas,Alliance Carpet Cleaning,C8kuju-U1_782MYz_-apAw,-115.19387179999998,1,5.0,35.9857875,"Home Cleaning, Home Services, Local Services, Carpet Cleaning","Home Finishings,Service"
las vegas,Grouchy John's Coffee Truck,dFcs3q8ynbFEaAnbyGSLjQ,-115.2304131,1,4.0,36.135635,"Food Trucks, Event Planning & Services, Coffee & Tea, Caterers, Food","Restaurant-Coffee,Service,Restaurant"
las vegas,"Clinton T Reynolds, DDS",DNbSVwBhpQYJ2iA0en4npw,-115.2411403,1,5.0,36.1587541,"Health & Medical, Cosmetic Dentists, Dentists, General Dentistry, Pediatric Dentists, Periodontists","Hospital-Dentist,Medical,Hospital-Pediatricians,Health & Wellness,Hospital-Periodontist"
las vegas,Rocks The Jewelers,AUmODvVd42OBJavi8FOJjw,-115.33355619999999,1,3.0,36.156400399999995,"Shopping, Jewelry","Repairs,Shopping"
las vegas,MJ Christensen Diamonds,Ybf62T5O183za3ULupGNEA,-115.2907375,1,3.5,36.1596619,"Watches, Jewelry, Appraisal Services, Local Services, Shopping, Jewelry Repair","Repairs,Shopping,Service,Service-Watch"
las vegas,"Laurie Bloch, DMD",x4BW3Uby6NgL0TBYydakkQ,-115.302881,1,5.0,36.1870915,"Cosmetic Dentists, Health & Medical, General Dentistry, Periodontists, Dentists, Orthodontists","Hospital-Dentist,Medical,Health & Wellness,Hospital-Periodontist,Hospital-Orthodontist"
north las vegas,Century Electric,CwSu_XJ20I7rUN23Zv9Avw,-115.17311096200001,1,5.0,36.2222671509,"Electricians, Home Services","Repair,Home Finishings"
las vegas,Lowest Price On Earth,L-WLy4mO-jZkcYOy03MbxA,-115.1924321,1,5.0,36.1318649,"Electronics, Shopping","Repair,Shopping"
las vegas,Tina's Gourmet Sausage House,GvSb0uWmBsB58jbzpogciQ,-115.20981289999999,1,4.5,36.148658399999995,"Grocery, Delis, German, Butcher, Meat Shops, International Grocery, Food, Specialty Food, Restaurants","Grocery,Restaurant"
las vegas,Las Vegas Recovery Center,y1nm-4qtk4LFbFVZrIdB9w,-115.26102900000001,1,3.5,36.221257,"Pain Management, Rehabilitation Center, Medical Centers, Health & Medical, Doctors, Counseling & Mental Health","Hospital,Hospital-Rehab,Health & Wellness,Pharmacy"
las vegas,American Shooters,JcTIqoWO83FfEI9PJJHMfw,-115.19880959999999,1,4.0,36.1275661,"Guns & Ammo, Shopping, Sporting Goods, Active Life, Gun/Rifle Ranges","Shopping,Outdoor Activities"
las vegas,Royal Carpet Care,x39rYrRP2cosUNRByMYOSw,-115.1340187,0,5.0,36.0107847,"Carpet Cleaning, Local Services","Home Finishings,Service"
las vegas,Nevada Title Company,EoilqJK44GKMDIMk8UmInA,-115.259855,1,4.0,36.205487,"Home Services, Real Estate Services, Real Estate","Home Finishings,Real Estate"
las vegas,Myung Sung,3-Bm90nXNtwLFyDtlj9olQ,-115.14239429999999,0,4.0,36.142128899999996,"Do-It-Yourself Food, Food, Restaurants, Korean",Restaurant
las vegas,Nomad Krav Maga,8R7jI_E1QQjLwTfkU4V8DQ,-115.2447378,1,5.0,36.05762070000001,"Active Life, Gyms, Martial Arts, Trainers, Fitness & Instruction","Health & Wellness,Outdoor Activities,Fitness"
las vegas,Subway,H99aadKfIQ3RZ6joDn7FuQ,-115.226774905,0,3.0,36.239376104499996,"Food, Fast Food, Restaurants, Sandwiches",Restaurant
las vegas,Healthy Smiles Dental,ep3-l1UJJMkKHLLtrh1Uvg,-115.171218,1,5.0,36.014948,"Periodontists, Cosmetic Dentists, Endodontists, Orthodontists, General Dentistry, Dentists, Health & Medical","Hospital-Dental,Medical,Health & Wellness,Hospital-Orthodontist,Hospital-Dentist,Hospital-Periodontist"
las vegas,Image Eye Care,2euddkpYvsR33WdxX-IjeA,-115.20531170000001,1,4.0,35.9952143,"Shopping, Eyewear & Opticians, Health & Medical, Optometrists","Hospital-Opthalmologist,Health & Wellness,Shopping"
las vegas,Gentle Dental Warm Springs,xg061CAAE0LN5PSirTW02w,-115.127894,1,3.0,36.056836,"Orthodontists, Dentists, General Dentistry, Oral Surgeons, Health & Medical","Hospital-Dentist,Medical,Hospital-Oral Surgery,Health & Wellness,Hospital-Orthodontist"
las vegas,Lumber Liquidators,TrjalENFTHLy_JXbCJLMOw,-115.23500259999999,1,4.0,36.2434005,"Flooring, Shopping, Home & Garden, Hardware Stores, Building Supplies, Home Services","Home Finishings,Shopping"
las vegas,Taste My Love,RMXjpVB2eg8srPIIdWGLsw,-115.2081814,1,4.5,36.218331299999996,"American (Traditional), Restaurants",Restaurant
las vegas,Sherwin-Williams Paint Store,SptDHJ0jwJ3LDS5RV4Ft9w,-115.065809,1,3.5,36.144376,"Home Services, Building Supplies, Paint Stores, Shopping, Hardware Stores, Home Decor, Home & Garden","Home Finishings,Shopping"
las vegas,Rebel Oil Company,CtVIwcJU5qqL2UChPOQ9VQ,-115.26041599999999,1,3.5,36.1817214,"Oil Change Stations, Automotive, Gas Stations, Food","Automobile,Service,Restaurant"
las vegas,Grimaldi's Pizzeria,Z5eukYH32_nFljOTC2DJ0g,-115.1194933,1,4.0,36.0154042,"Pizza, Restaurants",Restaurant
las vegas,Froggies Snow Cone Shack,lb4bF9xkpf8EyE82ESskRw,-115.135917775,0,5.0,36.0416367209,"Food, Desserts, Shaved Ice","Restaurant-Dessert,Restaurant"
las vegas,Jack in the Box,TDTASGFy_aGp6vy0i23mDA,-115.173368,1,3.0,36.074447,"Restaurants, Fast Food",Restaurant
las vegas,"Casey Moseman, CMPS",Swm_uMOWNcJDZz5lXWyzKA,-115.271751,1,5.0,36.067425,"Home Services, Real Estate, Mortgage Brokers","Home Finishings,Legal,Real Estate"
las vegas,Main Event Home Furnishings,0sgK7EAFlb-x7voiBO-Y_A,-115.18193970000002,1,4.5,36.048316899999996,"Furniture Stores, Shopping, Home & Garden, Home Decor","Home Finishings,Shopping"
las vegas,Anderson Overhead Door,DX9A4hvjfnerccooKZ1TfA,-115.22045609999999,1,5.0,36.03072879999999,"Home Services, Building Supplies, Garage Door Services","Home Finishings,Service"
las vegas,Pin Kaow Thai,pybIuTluqRhH_BQ3CJHlLw,-115.244069472,0,3.5,36.0450573965,"Thai, Restaurants","Restaurant,Restaurants"
las vegas,La Original Michoacana,mkZFZkuue9am7PRp9dt1jA,-115.0623152,1,3.0,36.1443695,"Food, Burgers, Restaurants, Desserts, Mexican","Restaurant-Burgers,Restaurant-Dessert,Restaurant"
las vegas,Hobby People,hBYT8fCLe4wfbZO7p6ZE-A,-115.20629790000001,0,2.5,36.142784899999995,"Shopping, Hobby Shops","Shopping,Entertainment"
las vegas,Bestcare Dental,sYvbHsddj504qdSFL2Fw9A,-115.2797668,1,4.5,36.094098100000004,"Cosmetic Dentists, General Dentistry, Health & Medical, Dentists, Endodontists","Hospital-Dentist,Hospital-Dental,Medical,Health & Wellness"
las vegas,New India Market,VlFDdvinufcTSf6Cd0izaA,-115.20373799999999,1,3.5,36.143576700000004,"Food, Grocery","Grocery,Restaurant"
las vegas,Smokers,lG_C2J7G5YxL6lj7K9hfrQ,-115.06505770000001,1,3.5,36.1281211,"Tobacco Shops, Shopping",Shopping
las vegas,Nanny's,f4vb5tv60WaBcwzRhKpANA,-115.2804165,1,4.5,36.197769,"French, Restaurants, Sandwiches, Breakfast & Brunch",Restaurant
las vegas,El Patron Mexican Restaurant & Oyster Bar,wYEAocX0vkcGN-i5rSszrg,-115.13790300000001,0,3.5,36.13884,"Mexican, Restaurants, Seafood","Grocery,Restaurant"
las vegas,"Robin Dale Lobato DDS, PC",ESwXZMJioTpOXSOg5-AqBw,-115.294449,1,5.0,36.143108000000005,"Cosmetic Dentists, Dentists, Health & Medical, General Dentistry","Hospital-Dentist,Medical,Health & Wellness"
las vegas,Excellence Air,dLDMU8bOLnkDTmPUrDOAIQ,-115.0881146,1,5.0,36.1165487,"Home Services, Heating & Air Conditioning/HVAC",Home Finishings
las vegas,Providence Mailing & More,fCcB-SCQrowHoztE8DQCDA,-115.31601134700001,1,5.0,36.2914004819,"Shredding Services, Printing Services, Local Services, Notaries, Professional Services","Home Finishings,Legal,Service"
las vegas,Tiara,3By2jQxqh8viQ-GEt7IcZA,-115.1223527,0,2.5,36.059148799999996,"Home Services, Real Estate, Apartments","Home Finishings,Real Estate"
las vegas,The Club,D38nHcnLTnw3xhhiI2apyQ,-115.133812724,1,3.5,36.085825161799995,"Airport Lounges, Bars, Lounges, Nightlife","Restaurant-Pub,Airport,Entertainment"
las vegas,Oasis Cannabis,LfJU-BYW5WTh8y7gFfPOfw,-115.1608865,1,4.5,36.150592200000006,"Shopping, Cannabis Clinics, Health & Medical, Cannabis Dispensaries","Health & Wellness,Hospital,Shopping"
las vegas,Booklovers,K8yUT7En8TZ2GIksPNaRAA,-115.24218379999999,0,2.5,36.2167598,"Bookstores, Books, Mags, Music & Video, Shopping","Books,Shopping,Entertainment"
las vegas,Saxby's Coffee,IeJWawvw4oAb9EjAP-W5hA,-115.13605420000002,0,4.5,36.034795,"Coffee & Tea, Food","Restaurant,Restaurant-Coffee"
las vegas,Piercing Pagoda,6ggOlied3TSt0MTMySfnIw,-115.1689034,1,4.0,36.0525016,"Beauty & Spas, Piercing, Shopping, Jewelry","Repairs,Salon,Shopping"
las vegas,All Storage - Lake Mead,K5XTcp5PD2vt_Tg7geNxJw,-115.01594569999999,1,4.0,36.1978365,"Movers, Local Services, Automotive, Truck Rental, Packing Services, Packing Supplies, Self Storage, Home Services, Shopping","Shopping,Service,Movers,Automobile,Home Finishings,Rental"
las vegas,"Richard K Adams, DDS",wa0dVxr3Ef1qEXMP-vwH9A,-115.266995,1,5.0,36.145029,"Cosmetic Dentists, Health & Medical, Dentists, General Dentistry, Endodontists","Hospital-Dentist,Hospital-Dental,Medical,Health & Wellness"
las vegas,Las Vegas Landlord,VUx15yrVE0YLhe3A1pM5Lw,-115.23339299999999,1,5.0,36.1259738,"Tenant and Eviction Law, Professional Services, Property Management, Home Services, Legal Services, Real Estate","Home Finishings,Service,Legal,Real Estate"
las vegas,Alicante Apartments,XpQ4iGIMIzoCkYANb7Scmw,-115.30441029999999,1,3.0,36.110276899999995,"Home Services, Apartments, Real Estate","Home Finishings,Real Estate"
las vegas,Love Empanadas,kcxD07NmyWxAHvrzS7LD8A,-115.20603899999999,0,5.0,36.15075,"Restaurants, Ethnic Food, Latin American, Specialty Food, Food",Restaurant
las vegas,The Broiler,7qFtiPg0gdbk911_mj6LoA,-115.0850568,1,4.0,36.1337103,"Steakhouses, Restaurants, Seafood, Buffets","Grocery,Restaurant"
las vegas,Affordable Tree Service,d4z4gjdhQYs-WOVClISf_A,-115.1249228,1,4.5,36.0468927,"Home Services, Tree Services, Landscaping","Services,Home Finishings"
las vegas,7-Eleven,mlkVAm2DkGnKnNVR1AnQLA,-115.153670311,1,4.0,36.0418945374,"Coffee & Tea, Gas Stations, Food, Automotive, Convenience Stores","Automobile,Restaurant,Shopping,Service,Restaurant-Coffee"
las vegas,Ice Cream Pop N Roll,E2m3W6dzu_SLBK1hrEJFTA,-115.15208700000001,1,4.0,36.042918,"Ice Cream & Frozen Yogurt, Food","Restaurant Desserts,Restaurant"
las vegas,Israeli Martial Arts,w8zyXa2W6wZNunoqUXstDA,-115.12095900000001,1,4.5,36.049326,"Fitness & Instruction, Active Life, Gyms, Martial Arts","Health & Wellness,Outdoor Activities,Fitness"
las vegas,Goodtimes Bar & Nightclub,zzOo9n22fBbKAhbSpMzggA,-115.1284942,0,3.0,36.0993277,"Nightlife, Bars, Dance Clubs, Gay Bars","Restaurant-Pub,Outdoor Activities,Entertainment"
las vegas,Las Vegas Golf Center,ARbfYHjtwtddBztjaf_Qng,-115.17084840000001,1,3.5,36.0669136,"Active Life, Food, Bars, Golf, Tours, Beer, Wine & Spirits, Outdoor Gear, Sporting Goods, Golf Equipment, Hotels & Travel, Nightlife, Shopping","Restaurants-Pubs,Shopping,Outdoor Activities,Restaurant,Travel,Entertainment,Restaurant-Pub,Rental"
las vegas,Kens Burgers and Pizza,YHN7wVaOFp9wkl_w7NXLXw,-115.119423,0,1.0,36.059631,"Pizza, Burgers, Restaurants","Restaurant-Burgers,Restaurant"
las vegas,"Ginsberg David L, MD",1SMZozP_btTvR-7IUrXaGA,-115.1643523,1,3.5,36.1580564,"Neurologist, Doctors, Health & Medical","Hospital,Health & Wellness,Hospital-Neurologist"
las vegas,M J Construction Company,kFHMB78pqcVwa1aUqjXXlA,-115.20846,1,2.5,36.136848,"Home Services, Contractors","Home Finishings,Service"
las vegas,Zaba's Mexican Grill,ZtdCS8XjmL4P6BvMOIQWag,-115.282822682,0,3.5,36.1986126381,"Restaurants, Mexican",Restaurant
las vegas,Digestive Associates,eLObuQnYsbArxd1RAnS6kA,-115.215519,1,2.5,36.1451995,"Gastroenterologist, Medical Centers, Doctors, Health & Medical","Hospital,Pharmacy,Health & Wellness,Hospital-Gastroenterologist"
las vegas,Denny's,KSkjE3krqsovBs7iC4x7ng,-115.11938484,1,3.0,36.1004188538,"Diners, Restaurants, American (Traditional), Breakfast & Brunch",Restaurant
las vegas,Sean Uyehara - Citywide Home Loans,MTQ7ivdZs9idTJO5FYAF6Q,-115.11785800000001,1,5.0,36.11588270000001,"Financial Services, Real Estate, Home Services, Real Estate Services, Mortgage Lenders, Mortgage Brokers","Home Finishings,Legal,Service,Real Estate"
las vegas,Brownell Team - Keller Williams Southwest Realty,vpGQsnApCPEklUv5pahgoA,-115.29975060000001,1,5.0,36.1164421,"Real Estate Agents, Home Services, Real Estate, Real Estate Services","Home Finishings,Real Estate"
